Klo,Total,KP1,KP2,lämpötila
2019-02-20 21:00:00,8.69,5.75,2.94,-10.4
2019-02-20 22:00:00,6.26,3.46,2.8,-11.3
2019-02-20 23:00:00,6.19,3.4,2.79,-12.1
2019-02-21 00:00:00,5.21,1.71,3.5,-13.1
2019-02-21 01:00:00,4.44,1.7,2.74,-13.7
2019-02-21 02:00:00,5.11,2.0,3.11,-14.6
2019-02-21 03:00:00,4.66,1.91,2.75,-15.8
2019-02-21 04:00:00,5.43,2.08,3.35,-17.6
2019-02-21 05:00:00,5.18,2.16,3.02,-18.3
2019-02-21 06:00:00,5.66,2.24,3.42,-19.8
2019-02-21 07:00:00,5.06,2.25,2.81,-19.7
2019-02-21 08:00:00,7.21,2.67,4.54,-17.8
2019-02-21 09:00:00,13.85,9.73,4.12,-16.8
2019-02-21 10:00:00,12.86,9.15,3.71,-16.1
2019-02-21 11:00:00,6.93,4.29,2.64,-15.3
2019-02-21 12:00:00,5.7,2.3,3.4,-13.8
2019-02-21 13:00:00,4.52,1.76,2.76,-13.2
2019-02-21 14:00:00,5.47,2.29,3.18,-12.9
2019-02-21 15:00:00,5.43,2.25,3.18,-15.1
2019-02-21 16:00:00,5.35,2.14,3.21,-18.3
2019-02-21 17:00:00,5.78,2.28,3.5,-21.1
2019-02-21 18:00:00,5.19,2.13,3.06,-20.8
2019-02-21 19:00:00,4.94,2.35,2.59,-22.2
2019-02-21 20:00:00,4.87,2.58,2.29,-22.6
2019-02-21 21:00:00,5.44,2.79,2.65,-23.8
2019-02-21 22:00:00,5.47,3.05,2.42,-24.2
2019-02-21 23:00:00,7.62,4.49,3.13,-24.5
2019-02-22 00:00:00,5.75,3.15,2.6,-25.7
2019-02-22 01:00:00,5.29,1.84,3.45,-25.8
2019-02-22 02:00:00,5.23,2.66,2.57,-25.6
2019-02-22 03:00:00,6.52,2.88,3.64,-25.6
2019-02-22 04:00:00,5.06,2.49,2.57,-26.3
2019-02-22 05:00:00,5.83,2.52,3.31,-25.8
2019-02-22 06:00:00,5.91,2.93,2.98,-25
2019-02-22 07:00:00,6.49,3.15,3.34,-22.2
2019-02-22 08:00:00,6.11,2.93,3.18,-18.7
2019-02-22 09:00:00,6.33,2.88,3.45,-15.6
2019-02-22 10:00:00,6.11,2.81,3.3,-11.1
2019-02-22 11:00:00,6.48,3.08,3.4,-8.5
2019-02-22 12:00:00,6.05,2.85,3.2,-7.3
2019-02-22 13:00:00,5.32,2.79,2.53,-7
2019-02-22 14:00:00,7.21,3.97,3.24,-7.9
2019-02-22 15:00:00,5.94,3.53,2.41,-8.2
2019-02-22 16:00:00,5.7,2.86,2.84,-7.6
2019-02-22 17:00:00,4.72,2.29,2.43,-7.3
2019-02-22 18:00:00,4.95,2.08,2.87,-7
2019-02-22 19:00:00,9.87,7.41,2.46,-7.3
2019-02-22 20:00:00,10.71,7.49,3.22,-8
2019-02-22 21:00:00,8.98,6.22,2.76,-7.5
2019-02-22 22:00:00,4.98,2.48,2.5,-6.8
2019-02-22 23:00:00,5.15,2.65,2.5,-6.2
2019-02-23 00:00:00,4.22,1.75,2.47,-5.4
2019-02-23 01:00:00,4.65,1.88,2.77,-5
2019-02-23 02:00:00,4.4,1.99,2.41,-4.3
2019-02-23 03:00:00,4.29,1.85,2.44,-2.8
2019-02-23 04:00:00,4.0,1.57,2.43,0
2019-02-23 05:00:00,4.44,1.55,2.89,0.7
2019-02-23 06:00:00,3.77,1.66,2.11,1.6
2019-02-23 07:00:00,4.05,1.51,2.54,1.6
2019-02-23 08:00:00,3.42,1.58,1.84,1.9
2019-02-23 09:00:00,4.0,1.62,2.38,2.4
2019-02-23 10:00:00,3.76,2.25,1.51,3.5
2019-02-23 11:00:00,4.07,2.26,1.81,4.7
2019-02-23 12:00:00,3.71,1.62,2.09,5.4
2019-02-23 13:00:00,5.35,1.53,3.82,4.7
2019-02-23 14:00:00,3.3,1.29,2.01,4.4
2019-02-23 15:00:00,2.52,1.39,1.13,3.8
2019-02-23 16:00:00,2.06,1.35,0.71,3.2
2019-02-23 17:00:00,2.12,1.81,0.31,2.7
2019-02-23 18:00:00,3.16,2.58,0.58,0.8
2019-02-23 19:00:00,3.25,2.77,0.48,0.1
2019-02-23 20:00:00,6.89,6.62,0.27,-0.8
2019-02-23 21:00:00,6.21,5.89,0.32,-1.1
2019-02-23 22:00:00,5.49,4.73,0.76,-1.3
2019-02-23 23:00:00,2.66,2.35,0.31,-2.3
2019-02-24 00:00:00,3.07,2.2,0.87,-3.4
2019-02-24 01:00:00,2.53,1.75,0.78,-0.4
2019-02-24 02:00:00,1.6,1.08,0.52,-0.2
2019-02-24 03:00:00,1.84,1.39,0.45,0
2019-02-24 04:00:00,1.84,1.36,0.48,-0.2
2019-02-24 05:00:00,2.38,1.35,1.03,0
2019-02-24 06:00:00,2.28,1.49,0.79,-0.6
2019-02-24 07:00:00,2.33,1.08,1.25,0.2
2019-02-24 08:00:00,2.59,1.11,1.48,0.8
2019-02-24 09:00:00,3.3,1.71,1.59,1.6
2019-02-24 10:00:00,2.6,1.71,0.89,2
2019-02-24 11:00:00,3.07,2.06,1.01,2.3
2019-02-24 12:00:00,3.01,1.95,1.06,4.3
2019-02-24 13:00:00,3.12,2.25,0.87,4
2019-02-24 14:00:00,2.86,2.12,0.74,3.6
2019-02-24 15:00:00,3.41,1.83,1.58,2.9
2019-02-24 16:00:00,2.07,1.3,0.77,2.9
2019-02-24 17:00:00,4.39,1.63,2.76,3
2019-02-24 18:00:00,3.18,2.45,0.73,2.9
2019-02-24 19:00:00,3.37,2.63,0.74,2.3
2019-02-24 20:00:00,2.49,1.75,0.74,1.8
2019-02-24 21:00:00,2.59,1.8,0.79,2
2019-02-24 22:00:00,3.03,2.22,0.81,2.6
2019-02-24 23:00:00,2.68,1.31,1.37,2.9
2019-02-25 00:00:00,2.17,1.31,0.86,1.5
2019-02-25 01:00:00,2.31,1.49,0.82,1.5
2019-02-25 02:00:00,2.27,1.46,0.81,1.6
2019-02-25 03:00:00,1.77,0.82,0.95,2.8
2019-02-25 04:00:00,2.33,1.43,0.9,2.6
2019-02-25 05:00:00,2.29,1.37,0.92,2.9
2019-02-25 06:00:00,2.38,1.46,0.92,2.3
2019-02-25 07:00:00,2.8,1.45,1.35,2.7
2019-02-25 08:00:00,2.28,1.18,1.1,3.1
2019-02-25 09:00:00,2.93,2.0,0.93,3.4
2019-02-25 10:00:00,3.03,2.14,0.89,3.5
2019-02-25 11:00:00,2.47,1.69,0.78,4
2019-02-25 12:00:00,2.16,1.44,0.72,4.3
2019-02-25 13:00:00,1.64,0.91,0.73,4.2
2019-02-25 14:00:00,2.45,1.66,0.79,3.8
2019-02-25 15:00:00,2.59,1.81,0.78,3
2019-02-25 16:00:00,4.61,3.32,1.29,2
2019-02-25 17:00:00,2.9,1.75,1.15,1.2
2019-02-25 18:00:00,3.76,2.38,1.38,0.9
2019-02-25 19:00:00,9.4,8.39,1.01,0.1
2019-02-25 20:00:00,8.99,7.8,1.19,-0.9
2019-02-25 21:00:00,7.04,5.45,1.59,-0.7
2019-02-25 22:00:00,4.35,3.13,1.22,-0.6
2019-02-25 23:00:00,2.89,1.76,1.13,-0.2
2019-02-26 00:00:00,2.23,0.83,1.4,-0.6
2019-02-26 01:00:00,2.96,1.38,1.58,-1.6
2019-02-26 02:00:00,2.81,1.43,1.38,-1.8
2019-02-26 03:00:00,3.56,1.57,1.99,-0.9
2019-02-26 04:00:00,3.37,1.38,1.99,-2.9
2019-02-26 05:00:00,2.89,1.41,1.48,-2.4
2019-02-26 06:00:00,2.69,1.31,1.38,-1
2019-02-26 07:00:00,3.63,1.63,2.0,-1.1
2019-02-26 08:00:00,3.9,2.45,1.45,-1.5
2019-02-26 09:00:00,3.16,1.95,1.21,-1.3
2019-02-26 10:00:00,3.54,2.02,1.52,-0.6
2019-02-26 11:00:00,2.96,1.75,1.21,-0.2
2019-02-26 12:00:00,2.79,1.55,1.24,0.4
2019-02-26 13:00:00,3.02,1.34,1.68,-0.2
2019-02-26 14:00:00,2.76,1.66,1.1,0.2
2019-02-26 15:00:00,2.78,1.33,1.45,-1.8
2019-02-26 16:00:00,3.48,2.34,1.14,-3.1
2019-02-26 17:00:00,3.28,1.97,1.31,-4.5
2019-02-26 18:00:00,3.56,1.54,2.02,-3.6
2019-02-26 19:00:00,4.5,2.74,1.76,-3
2019-02-26 20:00:00,10.63,8.72,1.91,-2.6
2019-02-26 21:00:00,9.83,7.68,2.15,-2.5
2019-02-26 22:00:00,6.46,4.05,2.41,-1.9
2019-02-26 23:00:00,5.48,3.16,2.32,-1.3
2019-02-27 00:00:00,3.16,1.39,1.77,-1.3
2019-02-27 01:00:00,2.27,0.78,1.49,-1.1
2019-02-27 02:00:00,3.33,1.52,1.81,0.1
2019-02-27 03:00:00,3.13,1.71,1.42,0.9
2019-02-27 04:00:00,3.26,1.42,1.84,1.8
2019-02-27 05:00:00,2.7,1.35,1.35,1.7
2019-02-27 06:00:00,3.06,1.42,1.64,1.2
2019-02-27 07:00:00,3.68,1.44,2.24,1.6
2019-02-27 08:00:00,4.61,3.24,1.37,2
2019-02-27 09:00:00,3.48,1.92,1.56,2.9
2019-02-27 10:00:00,2.33,1.36,0.97,3.5
2019-02-27 11:00:00,2.96,1.54,1.42,3.7
2019-02-27 12:00:00,2.9,1.5,1.4,4.1
2019-02-27 13:00:00,2.6,1.56,1.04,3.2
2019-02-27 14:00:00,3.4,1.87,1.53,2.3
2019-02-27 15:00:00,2.66,1.6,1.06,1.5
2019-02-27 16:00:00,2.7,1.37,1.33,1.9
2019-02-27 17:00:00,4.17,2.33,1.84,2.2
2019-02-27 18:00:00,3.99,3.06,0.93,1.9
2019-02-27 19:00:00,5.52,4.27,1.25,1.7
2019-02-27 20:00:00,10.13,8.93,1.2,1.1
2019-02-27 21:00:00,5.56,4.29,1.27,0.6
2019-02-27 22:00:00,3.8,1.91,1.89,0.8
2019-02-27 23:00:00,3.07,1.81,1.26,0.8
2019-02-28 00:00:00,2.63,1.28,1.35,0.5
2019-02-28 01:00:00,3.66,1.35,2.31,0.4
2019-02-28 02:00:00,2.51,1.26,1.25,0.6
2019-02-28 03:00:00,2.74,1.3,1.44,0.6
2019-02-28 04:00:00,2.8,1.67,1.13,0
2019-02-28 05:00:00,2.82,1.34,1.48,-2.1
2019-02-28 06:00:00,3.01,1.3,1.71,-2.9
2019-02-28 07:00:00,2.87,1.57,1.3,-4.1
2019-02-28 08:00:00,3.51,1.91,1.6,-4.3
2019-02-28 09:00:00,3.66,1.67,1.99,-4.5
2019-02-28 10:00:00,3.3,1.41,1.89,-5.2
2019-02-28 11:00:00,4.06,1.37,2.69,-5.4
2019-02-28 12:00:00,3.61,1.78,1.83,-5.4
2019-02-28 13:00:00,4.12,1.85,2.27,-5.4
2019-02-28 14:00:00,3.14,1.44,1.7,-6.4
2019-02-28 15:00:00,4.08,1.64,2.44,-6.7
2019-02-28 16:00:00,3.9,2.05,1.85,-7.6
2019-02-28 17:00:00,4.81,2.62,2.19,-8
2019-02-28 18:00:00,4.25,2.42,1.83,-8.7
2019-02-28 19:00:00,12.19,9.64,2.55,-9.4
2019-02-28 20:00:00,11.0,8.26,2.74,-10.3
2019-02-28 21:00:00,7.18,5.08,2.1,-10.5
2019-02-28 22:00:00,5.51,2.89,2.62,-11
2019-02-28 23:00:00,3.92,1.78,2.14,-11.6
2019-01-03 00:00:00,4.33,1.65,2.68,-24
2019-01-03 01:00:00,4.22,1.95,2.27,-24.5
2019-01-03 02:00:00,4.8,2.08,2.72,-22.7
2019-01-03 03:00:00,4.4,2.05,2.35,-24.7
2019-01-03 04:00:00,5.23,2.18,3.05,-25.4
2019-01-03 05:00:00,4.67,1.93,2.74,-26.5
2019-01-03 06:00:00,5.08,2.05,3.03,-25.9
2019-01-03 07:00:00,4.81,2.25,2.56,-26.6
2019-01-03 08:00:00,5.43,2.48,2.95,-26.8
2019-01-03 09:00:00,6.32,3.87,2.45,-26.7
2019-01-03 10:00:00,7.41,4.89,2.52,-25.4
2019-01-03 11:00:00,6.66,4.15,2.51,-24.9
2019-01-03 12:00:00,4.32,1.94,2.38,-25.1
2019-01-03 13:00:00,4.5,2.11,2.39,-26
2019-01-03 14:00:00,5.3,2.43,2.87,-25.4
2019-01-03 15:00:00,4.63,2.19,2.44,-26.2
2019-01-03 16:00:00,4.92,2.65,2.27,-22
2019-01-03 17:00:00,5.42,2.73,2.69,-18.7
2019-01-03 18:00:00,7.03,4.88,2.15,-13.9
2019-01-03 19:00:00,12.34,9.57,2.77,-13.3
2019-01-03 20:00:00,10.36,8.26,2.1,-12.4
2019-01-03 21:00:00,6.73,4.04,2.69,-11.5
2019-01-03 22:00:00,5.8,3.6,2.2,-11
2019-01-03 23:00:00,5.71,2.38,3.33,-10.4
2019-02-03 00:00:00,4.95,2.86,2.09,-22.3
2019-02-03 01:00:00,4.98,2.16,2.82,-20.1
2019-02-03 02:00:00,4.13,1.81,2.32,-20.8
2019-02-03 03:00:00,4.45,1.74,2.71,-20.7
2019-02-03 04:00:00,3.82,1.69,2.13,-19.6
2019-02-03 05:00:00,4.22,1.71,2.51,-19.7
2019-02-03 06:00:00,4.04,1.89,2.15,-19.2
2019-02-03 07:00:00,4.38,1.83,2.55,-18.5
2019-02-03 08:00:00,5.01,2.0,3.01,-17.7
2019-02-03 09:00:00,4.61,2.37,2.24,-17
2019-02-03 10:00:00,4.73,2.33,2.4,-16.6
2019-02-03 11:00:00,5.77,3.15,2.62,-16
2019-02-03 12:00:00,4.88,2.75,2.13,-15.5
2019-02-03 13:00:00,3.54,1.81,1.73,-15
2019-02-03 14:00:00,4.06,2.09,1.97,-14.8
2019-02-03 15:00:00,3.68,2.14,1.54,-14.8
2019-02-03 16:00:00,3.98,1.77,2.21,-14.2
2019-02-03 17:00:00,6.84,5.22,1.62,-13.9
2019-02-03 18:00:00,11.08,7.96,3.12,-13.6
2019-02-03 19:00:00,5.29,3.41,1.88,-13.3
2019-02-03 20:00:00,5.14,2.45,2.69,-13
2019-02-03 21:00:00,4.49,2.14,2.35,-12.2
2019-02-03 22:00:00,5.02,1.96,3.06,-12.2
2019-02-03 23:00:00,4.76,2.15,2.61,-12
2019-03-03 00:00:00,4.89,2.01,2.88,-11.5
2019-03-03 01:00:00,5.18,2.68,2.5,-15.7
2019-03-03 02:00:00,5.17,2.05,3.12,-15
2019-03-03 03:00:00,4.87,1.73,3.14,-14.9
2019-03-03 04:00:00,4.72,1.87,2.85,-15.9
2019-03-03 05:00:00,4.98,1.98,3.0,-18.9
2019-03-03 06:00:00,4.93,1.96,2.97,-18.8
2019-03-03 07:00:00,5.12,2.1,3.02,-17.5
2019-03-03 08:00:00,5.14,2.08,3.06,-15.3
2019-03-03 09:00:00,4.8,2.1,2.7,-12.7
2019-03-03 10:00:00,6.11,3.5,2.61,-11.9
2019-03-03 11:00:00,7.02,4.03,2.99,-10.8
2019-03-03 12:00:00,6.26,2.04,4.22,-8.9
2019-03-03 13:00:00,5.35,1.5,3.85,-8.3
2019-03-03 14:00:00,5.46,1.83,3.63,-8.4
2019-03-03 15:00:00,5.18,1.76,3.42,-10.8
2019-03-03 16:00:00,4.24,2.11,2.13,-15.2
2019-03-03 17:00:00,3.49,2.34,1.15,-17.3
2019-03-03 18:00:00,4.03,2.35,1.68,-19
2019-03-03 19:00:00,4.82,3.28,1.54,-20.2
2019-03-03 20:00:00,4.84,3.14,1.7,-21.7
2019-03-03 21:00:00,6.24,4.04,2.2,-22.1
2019-03-03 22:00:00,4.57,2.78,1.79,-22.8
2019-03-03 23:00:00,4.11,2.26,1.85,-24.8
2019-04-03 00:00:00,4.06,2.14,1.92,1.4
2019-04-03 01:00:00,4.15,2.26,1.89,0.9
2019-04-03 02:00:00,4.66,2.53,2.13,0.5
2019-04-03 03:00:00,5.04,2.35,2.69,-0.1
2019-04-03 04:00:00,4.72,2.36,2.36,-0.5
2019-04-03 05:00:00,5.26,2.77,2.49,-0.1
2019-04-03 06:00:00,5.34,2.63,2.71,1.3
2019-04-03 07:00:00,4.42,2.26,2.16,2.4
2019-04-03 08:00:00,5.21,2.41,2.8,4.2
2019-04-03 09:00:00,4.82,2.48,2.34,5.5
2019-04-03 10:00:00,4.73,2.37,2.36,6.3
2019-04-03 11:00:00,4.69,2.55,2.14,6.8
2019-04-03 12:00:00,4.48,2.64,1.84,7.6
2019-04-03 13:00:00,4.64,2.07,2.57,8.1
2019-04-03 14:00:00,4.63,2.12,2.51,8.2
2019-04-03 15:00:00,5.82,3.5,2.32,8
2019-04-03 16:00:00,5.4,3.38,2.02,7.7
2019-04-03 17:00:00,6.26,4.15,2.11,6.5
2019-04-03 18:00:00,5.32,2.96,2.36,5.6
2019-04-03 19:00:00,8.7,6.77,1.93,4.7
2019-04-03 20:00:00,10.95,8.34,2.61,4
2019-04-03 21:00:00,9.64,7.73,1.91,3.4
2019-04-03 22:00:00,5.49,2.94,2.55,3.4
2019-04-03 23:00:00,4.51,2.34,2.17,2.9
2019-05-03 00:00:00,4.76,1.84,2.92,-3.6
2019-05-03 01:00:00,4.33,2.07,2.26,-3.5
2019-05-03 02:00:00,4.24,1.91,2.33,-3.5
2019-05-03 03:00:00,4.43,1.9,2.53,-3.6
2019-05-03 04:00:00,4.14,1.84,2.3,-3.8
2019-05-03 05:00:00,5.06,1.92,3.14,-4.1
2019-05-03 06:00:00,4.74,2.16,2.58,-3.9
2019-05-03 07:00:00,5.76,2.62,3.14,-3.7
2019-05-03 08:00:00,4.84,2.36,2.48,-3.4
2019-05-03 09:00:00,5.4,2.38,3.02,-2.6
2019-05-03 10:00:00,5.27,2.49,2.78,-2.1
2019-05-03 11:00:00,4.75,2.24,2.51,-1.6
2019-05-03 12:00:00,4.2,2.33,1.87,-1.5
2019-05-03 13:00:00,6.38,2.96,3.42,-1.3
2019-05-03 14:00:00,5.17,1.96,3.21,-0.9
2019-05-03 15:00:00,4.62,1.67,2.95,-0.8
2019-05-03 16:00:00,4.44,1.81,2.63,-0.6
2019-05-03 17:00:00,4.91,2.61,2.3,-0.6
2019-05-03 18:00:00,5.19,2.7,2.49,-1
2019-05-03 19:00:00,10.25,8.09,2.16,-0.6
2019-05-03 20:00:00,10.39,8.07,2.32,-0.7
2019-05-03 21:00:00,7.92,5.87,2.05,-0.7
2019-05-03 22:00:00,5.71,3.1,2.61,-0.7
2019-05-03 23:00:00,4.21,2.14,2.07,-0.9
2019-06-03 00:00:00,5.42,2.61,2.81,6
2019-06-03 01:00:00,4.72,2.52,2.2,6.3
2019-06-03 02:00:00,5.12,2.32,2.8,6.6
2019-06-03 03:00:00,6.01,2.39,3.62,7.4
2019-06-03 04:00:00,5.16,2.39,2.77,7.8
2019-06-03 05:00:00,4.77,2.33,2.44,8.8
2019-06-03 06:00:00,5.16,2.42,2.74,10.4
2019-06-03 07:00:00,5.24,2.44,2.8,11.1
2019-06-03 08:00:00,5.06,2.26,2.8,12
2019-06-03 09:00:00,6.53,4.16,2.37,12.4
2019-06-03 10:00:00,7.45,5.24,2.21,13.5
2019-06-03 11:00:00,6.49,4.25,2.24,14.3
2019-06-03 12:00:00,5.48,3.01,2.47,14.8
2019-06-03 13:00:00,4.46,1.69,2.77,15.4
2019-06-03 14:00:00,3.74,2.04,1.7,14
2019-06-03 15:00:00,4.06,2.31,1.75,12.4
2019-06-03 16:00:00,3.29,1.99,1.3,11
2019-06-03 17:00:00,3.79,2.1,1.69,10
2019-06-03 18:00:00,4.1,3.22,0.88,9.6
2019-06-03 19:00:00,4.3,2.95,1.35,9.4
2019-06-03 20:00:00,9.51,8.35,1.16,9.4
2019-06-03 21:00:00,7.33,6.21,1.12,9.2
2019-06-03 22:00:00,3.86,2.44,1.42,9.5
2019-06-03 23:00:00,3.96,2.07,1.89,9.6
2019-07-03 00:00:00,3.26,1.52,1.74,12
2019-07-03 01:00:00,3.57,1.93,1.64,11.7
2019-07-03 02:00:00,3.33,1.85,1.48,11.7
2019-07-03 03:00:00,3.64,1.63,2.01,11.7
2019-07-03 04:00:00,3.31,1.81,1.5,12.2
2019-07-03 05:00:00,3.36,1.73,1.63,13.2
2019-07-03 06:00:00,4.03,1.9,2.13,14.4
2019-07-03 07:00:00,3.55,1.96,1.59,15.4
2019-07-03 08:00:00,4.22,2.01,2.21,16.4
2019-07-03 09:00:00,3.45,1.95,1.5,16.5
2019-07-03 10:00:00,3.85,2.84,1.01,18
2019-07-03 11:00:00,4.18,3.01,1.17,18.1
2019-07-03 12:00:00,4.02,3.52,0.5,18.1
2019-07-03 13:00:00,6.94,6.2,0.74,18.5
2019-07-03 14:00:00,3.39,2.01,1.38,19
2019-07-03 15:00:00,2.97,1.59,1.38,18.1
2019-07-03 16:00:00,6.53,5.2,1.33,17.4
2019-07-03 17:00:00,9.41,7.09,2.32,16.9
2019-07-03 18:00:00,4.01,2.67,1.34,15.7
2019-07-03 19:00:00,3.93,2.35,1.58,14.4
2019-07-03 20:00:00,4.49,2.73,1.76,14
2019-07-03 21:00:00,4.22,2.88,1.34,12.9
2019-07-03 22:00:00,3.54,1.84,1.7,12
2019-07-03 23:00:00,2.8,1.33,1.47,11
2019-08-03 00:00:00,3.14,1.72,1.42,9.1
2019-08-03 01:00:00,3.55,1.6,1.95,8.8
2019-08-03 02:00:00,3.34,1.38,1.96,8.7
2019-08-03 03:00:00,3.43,1.52,1.91,8.6
2019-08-03 04:00:00,3.13,1.47,1.66,8.6
2019-08-03 05:00:00,3.23,1.6,1.63,8.7
2019-08-03 06:00:00,3.55,1.54,2.01,9.2
2019-08-03 07:00:00,2.91,1.45,1.46,9.9
2019-08-03 08:00:00,3.87,1.8,2.07,9.4
2019-08-03 09:00:00,3.23,1.67,1.56,9
2019-08-03 10:00:00,4.44,2.51,1.93,9.4
2019-08-03 11:00:00,5.12,2.83,2.29,11
2019-08-03 12:00:00,4.94,3.37,1.57,11.6
2019-08-03 13:00:00,4.85,2.86,1.99,11.2
2019-08-03 14:00:00,3.07,1.54,1.53,10.7
2019-08-03 15:00:00,3.5,1.42,2.08,11.4
2019-08-03 16:00:00,3.37,1.95,1.42,10.5
2019-08-03 17:00:00,3.27,1.7,1.57,10.3
2019-08-03 18:00:00,3.05,1.25,1.8,10.3
2019-08-03 19:00:00,8.33,6.69,1.64,7.4
2019-08-03 20:00:00,10.13,7.24,2.89,9.9
2019-08-03 21:00:00,5.7,1.77,3.93,9.6
2019-08-03 22:00:00,3.95,1.81,2.14,9.4
2019-08-03 23:00:00,2.08,1.27,0.81,7.8
2019-09-03 00:00:00,2.02,1.22,0.8,14.5
2019-09-03 01:00:00,2.2,1.39,0.81,14.3
2019-09-03 02:00:00,2.47,1.6,0.87,13.5
2019-09-03 03:00:00,2.25,1.38,0.87,11.7
2019-09-03 04:00:00,2.78,1.35,1.43,11.5
2019-09-03 05:00:00,2.15,1.26,0.89,11.6
2019-09-03 06:00:00,2.25,1.31,0.94,12.1
2019-09-03 07:00:00,2.37,1.45,0.92,12.8
2019-09-03 08:00:00,3.0,1.69,1.31,13.8
2019-09-03 09:00:00,3.99,2.15,1.84,13.8
2019-09-03 10:00:00,6.34,2.07,4.27,13.8
2019-09-03 11:00:00,6.55,1.81,4.74,14.1
2019-09-03 12:00:00,3.5,1.84,1.66,16.1
2019-09-03 13:00:00,3.57,2.1,1.47,15.3
2019-09-03 14:00:00,4.54,2.87,1.67,16.1
2019-09-03 15:00:00,4.08,2.05,2.03,15.6
2019-09-03 16:00:00,4.71,1.96,2.75,15
2019-09-03 17:00:00,8.01,4.35,3.66,13.8
2019-09-03 18:00:00,9.44,7.7,1.74,12.8
2019-09-03 19:00:00,6.77,5.15,1.62,12
2019-09-03 20:00:00,8.54,6.75,1.79,11
2019-09-03 21:00:00,5.53,3.76,1.77,10.9
2019-09-03 22:00:00,5.03,3.08,1.95,10.7
2019-09-03 23:00:00,4.32,2.19,2.13,11.2
2019-10-03 00:00:00,3.71,1.82,1.89,0.5
2019-10-03 01:00:00,3.93,1.89,2.04,-0.1
2019-10-03 02:00:00,4.24,2.11,2.13,-0.6
2019-10-03 03:00:00,4.35,2.15,2.2,-2.2
2019-10-03 04:00:00,4.14,1.91,2.23,-1.6
2019-10-03 05:00:00,4.93,2.03,2.9,-2.1
2019-10-03 06:00:00,5.08,2.09,2.99,-0.4
2019-10-03 07:00:00,5.51,1.98,3.53,0.6
2019-10-03 08:00:00,4.4,2.37,2.03,1.9
2019-10-03 09:00:00,5.58,2.83,2.75,2.8
2019-10-03 10:00:00,4.25,2.45,1.8,3.7
2019-10-03 11:00:00,4.81,2.23,2.58,3.2
2019-10-03 12:00:00,4.37,2.15,2.22,3.7
2019-10-03 13:00:00,4.99,2.57,2.42,4.1
2019-10-03 14:00:00,6.18,3.92,2.26,3.2
2019-10-03 15:00:00,4.22,2.07,2.15,2.4
2019-10-03 16:00:00,4.59,1.41,3.18,2.9
2019-10-03 17:00:00,4.21,2.06,2.15,2.7
2019-10-03 18:00:00,5.2,2.26,2.94,2.5
2019-10-03 19:00:00,4.19,1.99,2.2,2.4
2019-10-03 20:00:00,6.33,1.81,4.52,2.5
2019-10-03 21:00:00,4.23,1.92,2.31,2.3
2019-10-03 22:00:00,5.05,3.0,2.05,1.5
2019-10-03 23:00:00,4.47,2.43,2.04,1.2
2019-11-03 00:00:00,4.05,1.98,2.07,0.4
2019-11-03 01:00:00,3.76,1.74,2.02,0.3
2019-11-03 02:00:00,4.26,1.79,2.47,0.3
2019-11-03 03:00:00,4.02,1.96,2.06,0.3
2019-11-03 04:00:00,4.33,1.79,2.54,0.3
2019-11-03 05:00:00,3.74,1.73,2.01,0.2
2019-11-03 06:00:00,3.77,1.75,2.02,0.3
2019-11-03 07:00:00,4.44,1.88,2.56,0.3
2019-11-03 08:00:00,4.46,2.42,2.04,0.3
2019-11-03 09:00:00,5.93,3.08,2.85,0.3
2019-11-03 10:00:00,4.48,2.34,2.14,0
2019-11-03 11:00:00,3.46,1.67,1.79,-0.3
2019-11-03 12:00:00,4.17,1.87,2.3,-0.4
2019-11-03 13:00:00,3.96,2.31,1.65,-0.9
2019-11-03 14:00:00,3.9,1.78,2.12,-1.1
2019-11-03 15:00:00,3.69,1.92,1.77,-2.1
2019-11-03 16:00:00,3.52,1.88,1.64,-2.3
2019-11-03 17:00:00,3.84,1.96,1.88,-2.4
2019-11-03 18:00:00,5.62,3.82,1.8,-2.8
2019-11-03 19:00:00,5.21,2.48,2.73,-2.8
2019-11-03 20:00:00,11.68,9.78,1.9,-2.4
2019-11-03 21:00:00,9.74,7.17,2.57,-1.7
2019-11-03 22:00:00,5.26,3.27,1.99,-2.2
2019-11-03 23:00:00,4.75,2.43,2.32,-2.1
2019-12-03 00:00:00,3.67,1.45,2.22,-4.1
2019-12-03 01:00:00,3.78,1.49,2.29,-4.5
2019-12-03 02:00:00,4.21,1.86,2.35,-4.8
2019-12-03 03:00:00,3.92,1.81,2.11,-5
2019-12-03 04:00:00,4.38,1.58,2.8,-5.1
2019-12-03 05:00:00,3.46,1.54,1.92,-4.9
2019-12-03 06:00:00,4.5,1.7,2.8,-5.1
2019-12-03 07:00:00,4.67,2.42,2.25,-6.3
2019-12-03 08:00:00,6.09,3.3,2.79,-6.3
2019-12-03 09:00:00,4.51,2.75,1.76,-6.8
2019-12-03 10:00:00,5.17,2.81,2.36,-6.7
2019-12-03 11:00:00,4.05,2.38,1.67,-6.7
2019-12-03 12:00:00,3.86,1.34,2.52,-8.1
2019-12-03 13:00:00,3.21,1.52,1.69,-7.3
2019-12-03 14:00:00,3.79,1.63,2.16,-7.4
2019-12-03 15:00:00,3.42,1.59,1.83,-6.7
2019-12-03 16:00:00,3.94,1.75,2.19,-6.1
2019-12-03 17:00:00,4.37,1.81,2.56,-5.7
